what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764924818
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764924849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764924865
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764936654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764956278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764961598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764965451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764967167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764973345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764975653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764976043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764978789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764978836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427764991106
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765001433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765003539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765012669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765014385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765018956
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765020968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765024244
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765025757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765026179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765029423
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765029439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765029486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765029486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765046527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765054263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765055230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765058210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765059879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765065370
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765066743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765067133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765069254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765069286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765081251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765088662
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765091126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765095401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765097273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765100752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765102234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765102577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765104792
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765104823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765120085
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1427765128926
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427765130096
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1427765130159
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1427765135837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1427765137662
